,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 23:37,Império 600ml ,,33,Venda,,,-1
,28/12/2023 23:36,Heineken Latão,,3,Venda,,,-2
,28/12/2023 23:29,Coca Cola 2L,,58,Venda,,,-1
,28/12/2023 23:23,Amstel 1L,,27,Produto,,,+24
,28/12/2023 23:21,Heineken 600ml (s/casco),,5,Produto,,,+5
,,,,,,,,
,24,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 23:20,Heineken 600ml,,4,Produto,,,+13
,28/12/2023 23:13,Redbull Sugar free 250ml,,170,Produto,,,+8
,28/12/2023 23:05,RedBull Latão,,169,Produto,,,+12
,28/12/2023 22:58,Itaipava 1L,,29,Venda,,,-1
,28/12/2023 22:52,Cachaça Chora Rita,,113,Venda,,,-1
,28/12/2023 22:47,Spaten Long Neck,,10,Venda,,,-1
,28/12/2023 22:14,Whisky Red Label 1L,,103,Venda,,,-1
,28/12/2023 22:13,Itaipava Latão,,28,Venda,,,-3
,28/12/2023 22:13,Whisky Black Fire 1L,,105,Venda,,,-1
,28/12/2023 22:03,Guaraná 350ml,,62,Venda,,,-1
,,,,,,,,
,25,, / 172,,,,"Gerado em 03/04/24
21:59:43",
,,,,,,,,
,,,,,,,,
,Histórico de estoque,,,,,,,
,Data,Produto,,Código,Movimentação,,,Qtd
,28/12/2023 21:59,Trident Menta,,98,Venda,,,-1
,28/12/2023 21:59,Spaten Latão,,11,Venda,,,-2
,28/12/2023 21:56,Amstel Latão,,26,Venda,,,-1
,28/12/2023 21:56,Heineken Zero 350ml,,2,Venda,,,-1
,28/12/2023 21:49,Heineken Latão,,3,Venda,,,-4
,28/12/2023 21:46,Cachaça Chora Rita,,113,Venda,,,-1
,28/12/2023 21:46,Itaipava Latão,,28,Venda,,,-1
